fund_code,invested_x,returned_x,return_x,invested_y,returned_y,return_y
001481,18400.0,14633.679571625928,-0.12623864208798133,23000.0,24708.522657193538,-0.08694707083983928
150322,18400.0,14655.307483968165,-0.12544561731531792,21600.0,25998.21706116859,-0.05350424882893703
001560,13100.0,11131.19764095734,-0.1251197205868699,18000.0,17892.175833447647,-0.12024438309126102
150056,18400.0,14686.515644037476,-0.12430290924197748,19000.0,22756.723583647617,-0.07866670317582312
150101,18400.0,14689.912657590447,-0.12417863858189905,18800.0,23426.337875067118,-0.04911221572497456
512580,12900.0,11015.623803252749,-0.12411705047037949,15000.0,18324.272389056,-0.06738555518066078
006931,1500.0,1473.9515897186247,-0.12382553055699978,1700.0,2211.420516414184,0.07997550048465722
513680,3000.0,2890.4574896803606,-0.12353833569079763,3900.0,4622.282881879988,-0.07314904732673842
519975,18400.0,14715.419880882662,-0.12324623389751212,24900.0,25953.997502148515,-0.0945101644754969
000696,18400.0,14766.829371093912,-0.12137077352602066,23400.0,25023.222309777106,-0.09069073426868299
501012,13200.0,11265.098314849489,-0.12036073787193176,16200.0,18546.133365764388,-0.09486681279534516
006930,1500.0,1474.7268508455813,-0.12033063338411291,1700.0,2212.0382966395155,0.08445508737439669
005239,8700.0,7832.0301813836495,-0.120000874642773,9900.0,12872.667016073343,-0.005038337552612512
001555,13100.0,11221.075247842417,-0.11916292156656176,19300.0,18621.74741575546,-0.09648753997400752
150232,18400.0,14831.046976891557,-0.11903513797965036,20700.0,26071.23817164778,-0.01301001386076339
501011,13200.0,11292.732029080547,-0.11856680767222254,16300.0,18653.812556273748,-0.09159447250997224
160225,18400.0,14848.995529227697,-0.11838373526533542,24200.0,25302.452524739427,-0.08963611360519741
001113,18400.0,14861.736226933479,-0.11792170916585903,24400.0,25307.60389798451,-0.09762637614072084
160135,18400.0,14874.666739705413,-0.11745311247577585,23700.0,25048.191239113323,-0.09494008184836632
512310,18400.0,14878.062838821175,-0.11733009137350892,26400.0,25574.413298798125,-0.09275494088600553
001554,13100.0,11254.29575178624,-0.11696755879694327,19300.0,18676.470691308143,-0.0942718069430011
005240,8700.0,7854.290810402871,-0.11690449524560807,9900.0,12895.618292053361,-0.000798262492664312
165312,18400.0,14891.184704411777,-0.1168549655737819,20400.0,26167.081066975115,-0.030338209672822972
002872,100.0,74.21,-0.11661715583449579,100.0,74.21,-0.11661715583449579
003625,14100.0,12026.93449971425,-0.11476619223613853,17000.0,19809.271394696567,-0.06588137827725857
162510,18400.0,14956.281800209452,-0.11450265534830324,24400.0,25394.87799622714,-0.0815788079827321
006938,2500.0,2431.106390152956,-0.11395438671979562,3000.0,3766.2575231587603,0.10217702342477321
512100,14500.0,12305.847922684687,-0.11394538448050452,16900.0,20787.124454135806,-0.04877705594861452
005770,3600.0,3454.332954882106,-0.11290276486070597,4500.0,5284.108567057004,-0.07296593116652035
001790,10200.0,9104.727085594095,-0.11277210216708308,11900.0,14931.301294580402,-0.037017669161042446
159932,18400.0,15036.167867215014,-0.11162672430833273,20900.0,23835.90860144616,-0.08800923364081478
162411,18400.0,15077.681371404024,-0.11013687895585665,35300.0,29180.395916033485,-0.10494328591649026
006679,2400.0,2337.0505806630945,-0.1091199427729695,2600.0,3414.105445493339,0.03199225331585048
006680,2400.0,2337.614130475041,-0.10818155107311052,2600.0,3414.7124639051035,0.03338560079482712
003624,14100.0,12142.84100483666,-0.10805426887106252,17000.0,20145.812034411072,-0.057118289860889716
159951,11000.0,9795.092047001777,-0.1073383415140941,12900.0,16030.965871595537,-0.031215123670728595
000697,18400.0,15181.2643645113,-0.1064332369692816,25500.0,26196.62917367816,-0.08505441981771704
502038,18400.0,15220.136129924747,-0.10504840000661234,20700.0,27595.4605608981,0.02438175419426365
150180,18400.0,15227.946653759867,-0.10477047356310519,25100.0,25932.757404326647,-0.058617604729863035
150013,18400.0,15244.870695033642,-0.10416863290613602,14900.0,21844.816849325514,-0.029694534428092525
150065,18400.0,15254.229274322708,-0.10383605126428909,25300.0,26150.539809511403,-0.06952340338874545
150206,18400.0,15280.325135329596,-0.10290949777597425,28100.0,28445.695317537262,-0.04255426293065017
001409,18400.0,15281.239924004829,-0.10287703967472524,25000.0,26606.958124737474,-0.06751564427388858
000524,18400.0,15315.246664571776,-0.10167149147900219,23300.0,26009.78634792438,-0.06833065441766013
510520,18400.0,15353.278395332774,-0.10032570156113997,22100.0,24482.972630454737,-0.08071829009535644
165707,18400.0,15370.181293618609,-0.09972840186833103,29100.0,26544.022395258606,-0.08832737407161448
410010,18400.0,15389.755883541437,-0.09903732550856244,16400.0,22182.439692241926,-0.06347048825031112
161819,18400.0,15389.925897209703,-0.09903132618804669,19600.0,24202.38839043037,-0.06287409101391654
510450,2500.0,2438.2909979162805,-0.09868566885297364,3100.0,3053.8703949646915,-0.0594743053301263
150029,18400.0,15408.809277376533,-0.09836530112837484,10400.0,20780.402764271104,0.021820552050123586
159953,10900.0,9814.342436648418,-0.09802731343513804,12700.0,16083.894811349131,-0.0019463563256920957
000059,18400.0,15448.545466347023,-0.0969658432737694,26000.0,29067.509188235934,-0.04844051952570907
005223,7500.0,6973.924223011304,-0.0966443686261464,8900.0,10987.974011881852,-0.022046684720661635
007130,1500.0,1481.651729798708,-0.09655601504303415,1700.0,1892.228791116066,-0.04063238540571712
005224,7500.0,6975.669888383967,-0.09632444642759232,8900.0,10991.010394580313,-0.021450730552756633
003312,13000.0,11502.198192667423,-0.09601944889201589,15100.0,18778.172404386365,-0.04951125877773073
150052,18400.0,15492.2033173926,-0.09543146854082313,16500.0,29074.75578165737,0.1852529599613467
162107,18400.0,15496.119908485602,-0.09529398135819891,28900.0,27692.912690916768,-0.07903722688953611
001042,18400.0,15498.393766556675,-0.09521417262941964,24100.0,26029.86100306898,-0.06684607198256808
510580,18400.0,15498.398780378719,-0.09521399666238556,23600.0,26077.40686672999,-0.07304007353454012
502023,18400.0,15576.699555669484,-0.09247126318827975,24400.0,25984.515331620973,-0.06478845191183606
161118,18400.0,15598.64195653504,-0.09170456939341827,29900.0,28041.55800590155,-0.07563702220171725
165520,18400.0,15598.716688465483,-0.09170195959229598,20600.0,25439.219944088516,-0.042435870207810214
004354,11400.0,10287.543518714205,-0.09164541405824742,13300.0,16735.166069571475,-0.02701563875535629
501020,7400.0,6923.213353243186,-0.091389624104486,9200.0,11071.998638774363,-0.05477313391996862
164907,18400.0,15617.276926960642,-0.09105409427492989,20300.0,24989.07395653013,-0.04835771355713353
502016,12100.0,10862.46796521718,-0.09058971873784119,14800.0,17467.494575622513,-0.05264557018738162
006614,2600.0,2542.6034085736333,-0.08989809861665567,3000.0,3696.0093451870566,-0.0072932076890616735
159971,500.0,498.2796928826905,-0.08841793305570853,700.0,804.5677251132493,0.14972397972550103
006603,1900.0,1868.871887436161,-0.08697609767847587,1900.0,2618.0819934956594,0.07516277536319119
004854,10200.0,9352.332862029876,-0.08674978280420403,12000.0,15376.765457437083,0.023431404817932756
004855,10200.0,9353.464288357782,-0.08663247548166182,12000.0,15378.106320410929,0.023609443679917137
501311,2600.0,2544.8739856910993,-0.08645165483712787,3000.0,3697.9763835503295,-0.0037030473373085527
000793,18400.0,15775.336258187326,-0.08556078914493258,27100.0,27466.23220886989,-0.06284424982054139
660011,18400.0,15784.285840935907,-0.08525102107220703,15900.0,22483.498520539324,-0.039748192234694196
000996,18400.0,15786.987004896799,-0.08515755345069302,27200.0,27512.072905990608,-0.06105322795668798
161724,18400.0,15828.340411261954,-0.08372815036530781,22200.0,26392.75431622059,-0.04581222026267837
164809,18400.0,15831.69912225346,-0.0836121811767506,18900.0,23287.316982427143,-0.05463821418055467
160224,18400.0,15848.069878121612,-0.08304720501088463,23400.0,25567.17040774339,-0.051899281944865754
002907,13800.0,12344.08045380343,-0.08295420137285542,16500.0,19707.869701210002,-0.04128744755408995
001421,18400.0,15881.774290232976,-0.08188543714080457,21700.0,26098.020493166834,-0.04306738150303911
007386,1200.0,1189.4262218198492,-0.08180317713709084,1500.0,1804.2382807448687,0.02481532694953822
161613,18400.0,15898.183630895595,-0.08132050637083181,32700.0,28996.84403825227,-0.07351002490323799
150246,18400.0,15904.019232165867,-0.081119710211111,23000.0,27589.770666192857,-0.012975477232572573
150077,13800.0,12377.147119805775,-0.08102501887487089,11600.0,17123.145260009733,0.010287552462076927
002199,18400.0,15911.361730634426,-0.0808671441752807,22700.0,26738.81709753439,-0.03959923686079115
159907,18400.0,15936.537974427309,-0.08000181759911522,12900.0,21227.506825832104,-0.017652287082731487
162509,18400.0,15948.768144509067,-0.07958183764715064,14500.0,21937.323753414894,-0.02321027731549259
002906,13800.0,12404.286531260223,-0.07941563119183936,16300.0,19801.883097961843,-0.03552364361524287
159906,18400.0,15964.112215858784,-0.07905527834602988,14900.0,22498.975178062457,-0.017150270377896522
000596,18400.0,15965.962865318805,-0.07899179636172314,25000.0,27251.67975185763,-0.048277290806391836
159915,18400.0,15967.647529585063,-0.07893401302339481,14800.0,22608.184203262055,0.0005990693981644057
150324,18400.0,15977.843970380687,-0.07858437927363439,25100.0,28512.343543309173,-0.010507196425588538
510560,18400.0,15981.410825109315,-0.07846211320097635,24800.0,26662.84084301223,-0.05798814851838635
513520,500.0,498.6044431073419,-0.0778323898773401,800.0,899.4418671454221,-0.018034078910950366
004640,10000.0,9265.444459410961,-0.07723580431348219,12000.0,15075.963661114602,0.009676668006309027
001899,18400.0,16018.796668586412,-0.07718185023092748,22900.0,26490.022120305726,-0.05102009223756687
510500,18400.0,16022.515417507047,-0.07705462916590071,17600.0,23315.699871275883,-0.03550251203575068
000082,18400.0,16029.743425254821,-0.076807418932051,23000.0,25225.830221629458,-0.04410804867212058
001351,18400.0,16031.474910815205,-0.07674821191863154,24600.0,26575.783491951704,-0.05776749812746304
150266,18400.0,16031.569860741558,-0.0767449653107029,20100.0,26917.623697163395,0.013921943700229958
006257,2500.0,2453.5500986559427,-0.07593630097424954,3000.0,3534.450156505537,0.06317325684101183
163116,18400.0,16068.283459834189,-0.07549073216124788,20600.0,25587.86286622215,-0.028208566746174328
001593,18400.0,16068.882207159488,-0.07547029568818774,24500.0,27185.374043166386,-0.04700607063516774
512500,18400.0,16069.488266544326,-0.07544961023718104,25300.0,26784.54135298252,-0.05598833535062898
159944,18400.0,16086.37581009953,-0.07487346205509345,22900.0,26854.63275174577,-0.03562759199878176
006671,700.0,698.0738101304878,-0.0745457296158099,300.0,813.4558156629912,0.6969830969753319
005038,9500.0,8859.188126802504,-0.07444439218925106,10300.0,13916.756637274471,0.04968224111122954
510510,18400.0,16106.492862293226,-0.07418774153194183,19700.0,24019.90097244414,-0.041233994824186514
519167,16800.0,14887.15486689633,-0.07386992701209937,15600.0,21468.460373163725,-0.03319215041475679
512220,18400.0,16117.321159785442,-0.07381891562766937,24800.0,26774.225759883644,-0.05384756737047503
004273,11300.0,10423.605711538436,-0.07355949555173046,13500.0,16748.514898531197,0.005002757116786576
159922,18400.0,16125.081514602562,-0.07355470528303956,18500.0,23737.425210983565,-0.035050127194764205
001592,18400.0,16129.59400517051,-0.07340111731862126,24500.0,27246.43127629087,-0.04494168762322657
001764,16300.0,14506.861739996213,-0.07316449000135483,19800.0,23629.15873053343,-0.03406199875374374
519034,18400.0,16137.882717420067,-0.07311908741530128,17100.0,22989.52541201712,-0.02844925990523807
150122,13900.0,12580.462275391235,-0.07298788757919568,13500.0,18065.328812452994,-0.005811241577663003
960022,12000.0,11024.11823821194,-0.07246104320430231,14600.0,17788.546587514902,-0.02110437312306345
159909,18400.0,16169.760027165774,-0.07203547602118901,13600.0,21334.387659201206,-0.0037508495219849
004272,11300.0,10451.72625712442,-0.0711616620829014,13500.0,16768.801848641968,0.007045179173878307
512590,2400.0,2362.955273782635,-0.07114282422005104,2800.0,3403.8014015210033,0.006996994425876506
005037,9500.0,8894.143436705393,-0.07035224347801401,10300.0,13836.620982233011,0.05181918448924415
164811,18400.0,16226.152198051353,-0.07012255091776563,18800.0,24272.256307404918,-0.02015559410288505
159948,16500.0,14743.648202700466,-0.06983390558158477,19700.0,24104.23643041023,-0.023991663037819667
000729,18400.0,16241.30424168481,-0.06960943911547836,22600.0,25606.499391594803,-0.05032323265032479
160620,18400.0,16242.88526577726,-0.06955592025266494,19800.0,24620.383988573893,-0.029152317036848924
512270,1800.0,1777.5075226680203,-0.0693862164618325,2400.0,2817.543552083745,0.04505804474818698
165515,18400.0,16254.84906356627,-0.06915106666031443,16400.0,26798.5645411128,0.0640383623265734
150172,18400.0,16256.521230625682,-0.06909449899730484,23700.0,28505.304459061743,0.0158998346361002
001877,18200.0,16126.397278926928,-0.06876946280661696,21500.0,26292.20140974173,-0.02095648876162194
159936,18400.0,16282.932231421457,-0.06820163636585955,23200.0,26065.3635491093,-0.03940626439285965
004193,11300.0,10485.718683043477,-0.06817697196816389,13900.0,17147.190927338183,0.004491258835667583
003366,13400.0,12261.447585466623,-0.0681092585297118,15800.0,19797.723719719368,-0.00016272714414893543
513000,500.0,498.7858585083633,-0.06804916789288279,800.0,900.1001120784549,0.003267601964702565
161017,18400.0,16289.455470656094,-0.0679812805002225,12000.0,21160.429969629047,-0.0023029448062639596
000962,18400.0,16291.361368277761,-0.06791691186267733,26900.0,27635.07192227363,-0.05271505164073287
512510,18400.0,16301.84541760902,-0.06756293357249109,24900.0,27152.729732448697,-0.046102981136360084
001476,18400.0,16306.30370385759,-0.06741245932147616,25600.0,27410.01884643286,-0.03902512146427021
510440,18400.0,16306.917729053399,-0.06739173747740042,18100.0,23909.907413314202,-0.02528568000896202
003311,5600.0,5324.053508333037,-0.06727844134751965,6800.0,8176.3415484258685,-0.022038846414404754
690008,18400.0,16317.538630904108,-0.06703340316064313,25500.0,27047.60826822576,-0.037927191001138
501037,9700.0,9098.265271758706,-0.06697953181640541,11100.0,14566.840324031102,0.038468174282713576
165511,18400.0,16332.557638389711,-0.06652698943534292,10400.0,20583.51629141219,0.006565975366426837
501069,2400.0,2361.6072665071665,-0.06637848669574196,3000.0,3615.9110599323285,0.021166398684619538
161032,18400.0,16342.54237419092,-0.06619052067842521,21200.0,26706.933478482253,-0.025227138249289755
159902,18400.0,16352.841901765274,-0.0658436098188976,6800.0,20400.438794416263,0.07061988628681708
968015,7700.0,7332.982454625882,-0.0653430259411127,9000.0,11449.83397781572,-0.01181907501626011
005033,9500.0,8937.165748906438,-0.06532072672438524,10100.0,14030.658936869879,0.0705246010348245
000866,18400.0,16370.25317097668,-0.06525754226170392,23400.0,26557.81846993897,-0.03776375799490805
159935,18400.0,16373.854229503859,-0.06513638967085604,22500.0,26004.6547196828,-0.039657043099273245
501036,9700.0,9116.881999467254,-0.06489102500531066,11200.0,14568.329649896014,0.03800776989507459
502055,18400.0,16385.98956212669,-0.06472826436162259,23800.0,29165.646495148707,0.019575766225889794
005928,6200.0,5963.104155935478,-0.06466062563882655,7600.0,9221.833209183973,-0.019978079619872652
004192,11300.0,10529.50790211337,-0.06445747847632527,13800.0,17205.582382497247,0.010165007993980067
160616,18400.0,16396.91619473809,-0.06436098812997576,10400.0,20607.34282965895,0.00819921564613861
510410,18400.0,16401.718722458816,-0.06419962068238289,26600.0,27893.81223012069,-0.03723019038493893
512660,15500.0,14079.750772450343,-0.0639676233755884,18100.0,22933.67541471241,0.00198844784891733
001245,18400.0,16411.387451169234,-0.06387485666408346,24800.0,27657.21315023599,-0.030954129510813284
005034,9500.0,8952.89095785956,-0.06348302229582728,10100.0,14050.095557752427,0.07372877424861339
150054,18400.0,16424.50018123767,-0.06343464701713862,30700.0,30077.21173816241,-0.04275351010137926
160808,18400.0,16440.827094338823,-0.06288691158952382,25300.0,27112.255452390986,-0.04362530997051811
000955,18400.0,16443.953751320874,-0.06278206626147144,24700.0,27115.319260501536,-0.040586343062797285
502036,18400.0,16463.62986851131,-0.06212262444350644,20500.0,26546.253493945125,-0.010632870099766475
163111,18400.0,16486.1853963361,-0.06136742574303313,21000.0,25494.516520401,-0.02786484131427737
160626,18400.0,16491.642858801402,-0.06118481984539393,24600.0,26472.345876275314,-0.03591028430917053
001166,18400.0,16512.079121170234,-0.060501438506682305,24900.0,27382.150594488918,-0.0365295283852967
502002,18400.0,16524.18708496394,-0.0600968596325199,23900.0,28115.113421485497,-0.002273551331919514
159939,18400.0,16524.899810489027,-0.06007305153672288,26200.0,27653.6896058823,-0.04095215670106771
004791,7400.0,7090.689850387809,-0.059477206605061596,8600.0,10994.246625539277,-0.0012387889213453782
512300,18400.0,16548.352800335284,-0.05929006149796752,25400.0,27137.760170823603,-0.03816867000939055
003834,11000.0,10332.15206566604,-0.05891921126563785,13200.0,16404.87813858863,0.00993505356439194
002063,18400.0,16562.940208167136,-0.05880348424304466,21400.0,26014.564552989053,-0.030323988635968142
159930,18400.0,16567.779667729792,-0.05864213221088507,30700.0,28815.39702487298,-0.05034169056626867
160643,10900.0,10245.313286470791,-0.05856917331211398,13000.0,16407.749988691874,0.022428415739977416
004790,7400.0,7095.929736597767,-0.05847160059940326,8600.0,10999.334448825175,-0.00014332490695721092
512810,15400.0,14117.941315376947,-0.0584037925947761,18200.0,23133.437994300006,0.013868770554019035
004533,11000.0,10332.919685914612,-0.058034185700128776,13200.0,15983.473067658384,-0.04345320854363617
000512,18400.0,16591.010434467742,-0.05786810176031398,15800.0,22914.316676010567,-0.024391669468798307
005927,6200.0,5990.984159267553,-0.05709942485378248,7600.0,9252.302036317278,-0.01220552467405951
540010,18400.0,16628.66661494525,-0.0566151983495294,12800.0,21762.494651481487,0.02779207963063892
001319,18400.0,16630.70900660485,-0.056547305973854864,25300.0,27585.31228713405,-0.03743372698235099
501058,6000.0,5808.358291877865,-0.05634542516722649,7400.0,9263.727290280354,0.04691160723570744
004532,11000.0,10358.78221298616,-0.0557579734563754,13100.0,16014.793245809638,-0.040832981238695144
150284,18400.0,16667.418025308576,-0.05532813206929236,24300.0,28389.21437067017,0.002011576479447095
150239,2800.0,2756.9030667084194,-0.05531075856062506,2300.0,3579.2151309959436,-0.021384919793860514
159955,10400.0,9831.413240621485,-0.05518321603882032,12000.0,15683.696207582041,0.04748323410030543
163113,18400.0,16688.21063591496,-0.0546384877797152,23600.0,27167.714850764816,-0.016970569353743647
002871,14800.0,13687.665872761223,-0.054617135386954216,17700.0,22092.269229624864,0.005230379443937323
512340,18400.0,16700.901330284658,-0.05421789078919284,24000.0,27877.476418161816,-0.016884830796535067
003145,14700.0,13615.549383307292,-0.05403873198051284,16900.0,21987.938787919953,0.01666387512256992
501057,6000.0,5816.807350137046,-0.05387835664313017,7300.0,9280.125956385995,0.05207828397253484
512680,14900.0,13788.958915847505,-0.05383824358809829,17300.0,22337.309230796563,0.02150061546206677
450009,18400.0,16718.53192741199,-0.05363398274966371,8400.0,18784.379993807914,-0.0013435813540189385
001618,18400.0,16718.58845690286,-0.05363211131074645,23900.0,27468.150745610328,-0.022912187535305047
159911,18400.0,16725.43741269894,-0.05340540900330196,14700.0,22469.510446908876,0.0090903422062254
000925,18400.0,16729.14801113358,-0.053282617014417916,26100.0,28017.506858415873,-0.024260404553104194
160223,13900.0,12944.63208361294,-0.052525811480116605,17200.0,20955.98997259117,-0.002780902497046763
513050,13200.0,12360.341742763032,-0.051606375637237765,16000.0,20276.147871343674,0.014591741459194011
001617,18400.0,16783.574340966694,-0.051483931738627614,24100.0,27730.955588458157,-0.020869256183116816
001291,18400.0,16786.36058977559,-0.05139197240923507,22500.0,27060.487618310333,-0.017556476064501583
502050,18400.0,16813.241482628302,-0.050505378998299266,22200.0,29865.812183769223,0.06670173907928825
161715,18400.0,16817.95866792938,-0.050349907917783744,18500.0,25738.459607354314,0.004773801583819605
163109,18400.0,16823.17539699534,-0.05017801171282519,31500.0,29382.328319781725,-0.04150886899657053
000478,18400.0,16830.59400909908,-0.04993363196674495,18100.0,25755.450549004505,0.005439635217834182
002982,15800.0,14677.478938025151,-0.04839472408873638,19100.0,23319.94316497114,-0.01737662436647677
585001,18400.0,16893.257869542595,-0.047872693465976286,12900.0,21031.1426651446,0.0017057733668841596
000906,18400.0,16903.270133151334,-0.047555156767313894,24000.0,28439.038843227947,-0.017525721817799454
150204,18400.0,16904.285876414833,-0.047510604410136895,25400.0,31444.048991938595,0.04984094627094201
162719,12400.0,11716.113033597156,-0.04733203990188113,14700.0,18695.74577153335,0.005413224224227313
502053,18400.0,16911.87303734914,-0.04726159616602594,23300.0,27821.22011041398,-0.01023934854415819
150031,18400.0,16915.18108072276,-0.047153054117210214,17800.0,25934.730822286012,0.04334597182467882
000586,18400.0,16917.08205459884,-0.04709068759397779,20200.0,26039.845359173723,-0.006093813667282156
000457,18400.0,16928.079158405915,-0.046730003990375475,18800.0,26923.091157525618,0.026131915477720723
160636,18400.0,16935.977685099308,-0.04647105887200786,22900.0,27492.17021892866,-0.016276952885205476
001672,18400.0,16941.995821922563,-0.0462738227503389,22900.0,27448.097173961938,-0.01464864315371327
168201,18400.0,16957.94499361305,-0.04575137118014728,20300.0,26698.49279881535,-4.955712645330477e-05
001733,15000.0,14041.55482484536,-0.0456187599348947,17900.0,22335.772988728928,-0.00692904488926927
002380,17500.0,16236.697999055563,-0.04451878257733693,21200.0,26769.953239899954,0.0069542880305310025
005183,9200.0,8845.919409419688,-0.044356573656123104,11100.0,14226.070074322863,0.06639857880522879
004243,12400.0,11762.30910366615,-0.044143500204569,15200.0,18894.96481023612,0.005083656535848066
502048,18400.0,17018.34843893782,-0.043776137366462534,22100.0,28251.014616479813,0.016972650965699526
519117,18400.0,17020.030485953965,-0.043721210488850686,17100.0,23795.25058162189,-0.00020019307918023158
005125,9800.0,9402.46345900132,-0.04328929737494057,11800.0,14823.26158505281,0.0283485826150659
510170,18400.0,17038.23445842036,-0.0431270306168379,30100.0,29949.62376107419,-0.025324496029619985
160322,13900.0,13115.112554885021,-0.043067333838771475,17400.0,21328.707021582264,0.0013449940871332225
006778,2400.0,2376.8591174756652,-0.04301976459256956,1900.0,3131.2428403424606,0.1311333451816905
001496,18400.0,17055.2011938569,-0.042573673648631606,25100.0,28507.918892626378,-0.008873438980268976
160630,18400.0,17058.200036666498,-0.04247591272897396,27800.0,29647.778747656906,-0.015450217070959216
004996,9400.0,9043.029755540269,-0.04213260854197821,11000.0,14217.05188746699,0.01802804641218828
006503,2600.0,2571.889226977092,-0.042102059023904535,2700.0,3774.877296164597,0.161607149232631
001825,12300.0,11705.929756146688,-0.04183873652712596,14400.0,18224.742457350003,0.009737350821502943
004870,10600.0,10158.03900651053,-0.041751738069482146,12500.0,16106.080566150966,0.04618874661736234
004098,11400.0,10892.017547340774,-0.04142255411171184,13800.0,16887.923659280692,-0.010929362019294616
006810,1300.0,1293.6478359965677,-0.04126716854080919,1600.0,2007.4966199344974,0.049727957198541485
159952,11600.0,11082.170009279534,-0.04085607115466386,13500.0,17353.72797060646,0.0319235241703007
163119,14400.0,13609.594411835535,-0.04062181908436378,17500.0,21890.73006446587,0.005035791219052793
003702,12900.0,12268.335952297815,-0.04048962454693439,15700.0,19274.2439122996,-0.007704733955910989
501310,3700.0,3645.5847558829455,-0.04034871483146062,4200.0,5453.372913588573,0.03222454800124552
501006,17800.0,16602.71704167275,-0.04033184397707935,20600.0,26354.911633597687,0.0021802094101686805
161033,17800.0,16618.540638879702,-0.04008066392799956,20900.0,26641.170565969198,0.005332428629579348
003233,14300.0,13535.45085394008,-0.039901963322134346,16700.0,21043.488148847853,0.0020066957996840887
004925,8700.0,8411.263846666765,-0.039761147746649746,9800.0,13293.155585298708,0.06870844111324327
161507,13900.0,13171.820153915904,-0.039753320570931915,13500.0,18191.933257585373,-0.0003503873209669535
501029,13000.0,12371.839795857451,-0.03960329351196439,15500.0,19531.753444010596,0.0019589357756158365
502022,18400.0,17156.46021125122,-0.03927996049377515,23000.0,29912.441952753732,0.056675435361784425
002861,10800.0,10374.128972493367,-0.038784805068736106,12800.0,16933.828127991834,0.11182942180279642
162216,18400.0,17177.527523034845,-0.038596570316499566,30300.0,30569.97087355509,-0.025742846736555428
501303,9400.0,9075.04728697928,-0.03833900335113646,11000.0,14242.461158109616,0.021949555529095804
510290,18400.0,17196.43144540361,-0.037983905255024625,14100.0,22171.97303289218,0.013679452491709074
005328,8100.0,7862.411990578428,-0.03773757410684922,9100.0,12259.088532604246,0.09168428437551158
159945,18400.0,17206.45138300412,-0.03765937483243818,23400.0,27890.29646645972,-0.00997746247598972
006809,1300.0,1294.2494722284284,-0.03742111664964799,1600.0,2008.1111701749644,0.0538979322830344
160922,13600.0,12945.833431512967,-0.037350827223458595,16600.0,20564.84153472443,-0.006544566153246784
002236,18000.0,16877.458216428447,-0.037244109943189385,21600.0,27501.050339018802,0.013748839179859387
163118,18400.0,17221.065200363995,-0.03718631600324425,24100.0,27556.091348177,-0.012511469373628273
501005,17800.0,16694.449512123214,-0.03716623654850333,20800.0,26508.120887671277,0.004156680925976406
006525,3300.0,3263.2953803346973,-0.036627081758496195,4200.0,5271.559333425775,0.1277524817071054
290010,18400.0,17252.957089020918,-0.036155025080617735,14300.0,22523.766220472895,0.016615811720668058
968006,18400.0,17258.08288857419,-0.03600862118851896,18600.0,26287.523125342483,0.019860194190591127
001541,18400.0,17264.370145408742,-0.035786315998779725,24000.0,27726.737895687853,-0.007100770105093547
512330,18400.0,17266.501990996618,-0.035717465568082384,24300.0,28005.30902299944,-0.008129274538650482
160629,18400.0,17267.75356673823,-0.03567704751851391,25200.0,29962.21168883587,0.009932300824868363
006779,2400.0,2380.8634020236577,-0.035671925135563054,1900.0,3134.615206527913,0.146069430894457
000978,18400.0,17273.681611568096,-0.035485639416339136,22000.0,27370.058596125098,0.004363191965815071
001223,18100.0,17020.434192977853,-0.035383411203345344,21200.0,26387.957961163513,-0.009274863186123248
003232,14300.0,13623.940146801704,-0.035215442482436285,17200.0,21581.97061385643,0.0035280749283332904
006524,3300.0,3264.881018381234,-0.03506180434126505,4200.0,5273.964272027864,0.12960312405123098
161217,18400.0,17290.70963488511,-0.03493610947414613,25900.0,28643.250984032384,-0.00547438218948473
150012,18400.0,17293.94056304171,-0.03483188760773831,23700.0,27615.384640638833,-0.016804846720079734
006502,2600.0,2576.9449592164938,-0.03461766518804715,2800.0,3877.066735757471,0.14684394645299623
360001,18400.0,17311.801307047357,-0.03425601337101454,7900.0,19368.56461193948,0.059409622963971266
502000,18400.0,17322.140110033295,-0.03392287357809921,23700.0,28118.061752647733,-0.0077070133959785
519677,18400.0,17329.5204368203,-0.0336851560799603,20900.0,26338.062775974253,0.0011135809151915142
001576,10800.0,10435.65193507475,-0.033146856907352105,13400.0,16556.80875681934,0.022552352266964535
164819,18400.0,17346.900808181214,-0.03312564812801553,24800.0,28831.357147302788,-0.003685628293773855
100032,18400.0,17348.3109574482,-0.03308027157554336,22200.0,26823.250512089886,0.004033938647956005
001313,18400.0,17350.670400698393,-0.03300435446086482,24400.0,28640.860279719527,-0.001471964022515977
161725,18400.0,17365.40062285771,-0.03253057615909027,20200.0,27606.036142211564,0.025468577377650216
000968,18400.0,17379.90417548449,-0.03206438997667373,25900.0,28996.8704113901,-0.010470580899343447
160419,18400.0,17390.301505249645,-0.03173037359504665,22400.0,27937.452436804928,0.012317452690469488
004698,10600.0,10264.052791735417,-0.03163348360014333,12300.0,15932.369141248879,0.03887695469673598
270023,18400.0,17396.708637000138,-0.031532055339167454,11000.0,21134.141747507565,0.0116561830355376
006193,3200.0,3170.5695814699357,-0.03152819810797915,4300.0,5142.160666586766,0.0343649550830069
006256,3200.0,3169.1993376771447,-0.03110748808266622,4300.0,5336.835879818145,0.09688469985431264
006781,1700.0,1691.951512758838,-0.03070720326064811,2000.0,2497.8839384958164,-0.00714408969201379
161630,10600.0,10254.962387676565,-0.030411739954061198,15000.0,16994.51620663757,-0.014441698262122358
